condition,seed,scenario,n_episodes,sim_steps,wall_s,reward,reward_std,ep_length,ep_length_std,vx_abs_err,vx_abs_err_std,vy_abs_err,vy_abs_err_std,mean_height,mean_height_std,below_thresh_frac,below_thresh_frac_std,energy_per_step,energy_per_step_std,torque_peak,torque_peak_std,torque_peak_std_acrossdofs,torque_peak_std_acrossdofs_std,energy_std_acrossdofs,energy_std_acrossdofs_std,mean_jerk,mean_jerk_std,fatigue_max_acrossdofs,fatigue_max_acrossdofs_std,fatigue_std_acrossdofs,fatigue_std_acrossdofs_std,early_terminated,early_terminated_std,survived,survived_std,error
ref_residual,1,nominal,64,3578,47.7,274.55076479911804,24.347549613419538,3512.078125,244.1001163774327,0.040473480243235826,0.014143180896619032,0.03472070736461319,0.0077300747636500165,0.3214232004247606,0.033745715747466314,0.09530921846453566,0.10034442649647177,0.6523704612627625,0.016715931850445776,23.58278065919876,1.9423535082544934,4.191188793629408,0.6378417443498023,0.026507793314522132,0.00046809302468365426,673.2881307601929,49.01830263850678,0.6784640308469534,0.05510496712549015,0.12265577726066113,0.016269393097115115,1.0,0.0,0.0,0.0,
ref_residual,1,payload_5kg,64,3578,52.0,235.75284695625305,30.345035010886676,3578.0,0.0,0.07454703433904797,0.12175953307699695,0.07524176224251278,0.012443154778579605,0.26138668647035956,0.04251406356563205,0.30041224181877624,0.23123005907966143,1.0589394527487457,0.12443014146342231,25.19739928841591,1.5820704573588396,2.8488744869828224,0.5230755584436356,0.039801881241146475,0.004997301224362284,651.7944893836975,73.39157558437277,0.8587705697864294,0.03399412457513613,0.0965802373830229,0.012380404845760544,1.0,0.0,0.0,0.0,
ref_residual,1,payload_8kg,64,4382,65.5,91.64111851900816,51.95092347989112,3484.8125,463.2809108747654,0.49619890353642404,0.2714156012747923,0.08173974294913933,0.03224870822861439,0.1784421827615006,0.06389437359854012,0.6454738271713722,0.2593329712385876,0.9662986604962498,0.38253770762355843,27.53885406255722,1.693373571862476,2.7373466175049543,0.46013736814759665,0.033930897508980706,0.014332560650100586,694.5056788921356,238.3305704942139,0.9541057655587792,0.03416627196186132,0.09654971165582538,0.014479728077890726,1.0,0.0,0.0,0.0,
ref_residual,1,payload_10kg,64,3578,53.9,25.041833771392703,25.880834406122954,3436.046875,646.1290949118966,0.8446552213281393,0.10622895411187813,0.04643149633920984,0.028608796588400733,0.13712795070387074,0.09343688477469819,0.7757825622538803,0.3230572683121514,0.495257692062296,0.29469063105306603,26.781964749097824,1.8881693327084672,2.8233945295214653,0.6449932716035922,0.018448292328685056,0.010915997057231931,577.7361243963242,797.3010137842938,0.9592859614640474,0.03620321555791589,0.1056334973545745,0.030313254660427526,1.0,0.0,0.0,0.0,
ref_residual,2,nominal,64,4281,60.9,281.37855595350266,42.22516104283926,3480.515625,428.1930284267295,0.0356854131387081,0.04288472414538559,0.04252605384681374,0.01153543696227508,0.32598155084997416,0.031882992356715996,0.08363609857769916,0.09895726470861935,0.6690712403506041,0.03623132455609663,23.760861307382584,2.5120828398784947,4.833202414214611,0.6152761736604215,0.037951948354020715,0.0008912796023245733,832.2118320465088,96.93352399250395,0.7082418939098716,0.09324529083424866,0.16187707101926208,0.019967849287952442,1.0,0.0,0.0,0.0,
ref_residual,2,payload_5kg,64,3578,53.0,194.9310536198318,69.92168906963884,3346.53125,685.0331000866205,0.13405865934328176,0.19218580128811819,0.08696446500835009,0.03518026412890847,0.25928860274143517,0.041087868013844675,0.3345069022534517,0.2476417899665591,1.36856080731377,0.2394488471001631,27.173625737428665,1.4634411681954569,3.6805549524724483,0.5699364692530725,0.07500997518945951,0.015445217660379606,744.3633794784546,273.04086864506115,0.9802417801693082,0.04519238447658832,0.14343153045047075,0.019688314488933024,1.0,0.0,0.0,0.0,
ref_residual,2,payload_8kg,64,3599,56.2,71.5812051249668,55.898414474462896,2976.859375,1019.1286951955733,0.4061026095878333,0.2581380453829653,0.10825525689870119,0.052472537739102584,0.21572840679436922,0.06489580313350188,0.5353649497264996,0.32397997074864815,1.3341402625665069,0.4454866577855863,28.450812578201294,0.8031892246219391,3.5883439145982265,0.4296472256534806,0.06308832334616454,0.024299551826309093,750.0999404191971,232.63487586079208,1.053262353874743,0.027313189103102695,0.13927003962453455,0.019085869999554604,1.0,0.0,0.0,0.0,
ref_residual,2,payload_10kg,72,3578,56.6,8.902691638718048,40.14933755370505,2658.0138888888887,1242.9689071049745,0.6702534606059393,0.20211047348336783,0.11106810231770699,0.06784976034889184,0.19109480203607948,0.0958553286746053,0.6222060855426308,0.3893561379590069,1.0330423496456609,0.4637152414104359,28.53764141930474,1.469430032513184,3.6642203198538885,0.5257174904267821,0.04333080769801098,0.021370395571744607,684.8628198305765,291.57918638571175,1.0653808414936066,0.03698176993009646,0.14107965553800264,0.023538565444620584,1.0,0.0,0.0,0.0,
ref_residual,3,nominal,64,3578,47.3,288.6849036216736,47.506563724699056,3450.21875,525.0284487756921,0.02495395563892089,0.019022275918826523,0.030874901654897258,0.013366718745488374,0.31354054366238415,0.03712301943990455,0.1460383505836944,0.11761437359622588,0.615322976373136,0.02856621447119981,23.937942802906036,2.372985434967862,4.5578563548624516,0.7575138791663357,0.0324606720241718,0.0005293651544803033,681.3707485198975,64.06401879073776,0.6952762017026544,0.049583146667275306,0.1348120968323201,0.013483888640095287,1.0,0.0,0.0,0.0,
ref_residual,3,payload_5kg,64,4782,67.6,241.57479363679886,40.14950998703757,3488.328125,420.2608809838449,0.060771097836550325,0.06271012533657314,0.05939268268411979,0.015719550105121473,0.26520598120987415,0.03555305185833069,0.29640338878562034,0.2131986847899792,1.133823810145259,0.028030671370452724,24.777981102466583,1.4721284546233162,3.3903151601552963,0.5725415911107024,0.054094778082799166,0.0035111078502850462,630.0360312461853,117.06967947884456,0.8601547768339515,0.049585992721029634,0.11914373131003231,0.017548242702224895,1.0,0.0,0.0,0.0,
ref_residual,3,payload_8kg,66,3578,54.4,110.04689132444787,60.92437018201872,3119.5454545454545,937.4258892851732,0.2883162381071033,0.19168754615457329,0.09363622895695946,0.04084787405212185,0.24057852657455386,0.050637916465931194,0.3729170247997073,0.28277007724633696,1.2462216006083922,0.19300058361768965,26.67839379744096,1.5138219486346938,3.0627916184338657,0.4705161903515231,0.053132923489267174,0.011522461233011405,919.9733997691761,420.5326078843779,0.9726311221267238,0.03583708359916926,0.11377118922995799,0.020855332601406585,1.0,0.0,0.0,0.0,
ref_residual,3,payload_10kg,72,3578,57.5,27.24438980759846,33.79783372735991,2581.0833333333335,1224.418755464157,0.6622023882551326,0.21388064147697605,0.09952625702135265,0.06742098992445902,0.20158707513150553,0.09811164748696154,0.5060347657628073,0.4096811581356441,0.8773814708822303,0.3960109699135104,26.976798190010918,1.51574498677477,3.083174811469184,0.4925649361317668,0.03316529780083025,0.016018605089530798,771.1257578531901,403.9376242290339,0.9954954501655366,0.04232458112415626,0.11641088304006392,0.02240596507265288,1.0,0.0,0.0,0.0,
ref_residual,4,nominal,64,3578,48.1,281.93232160806656,28.437200159443986,3539.140625,310.875,0.031369775300845504,0.018901249132204413,0.05492302856873721,0.006667271974286055,0.3305722866207361,0.032653473722438285,0.09543301870144205,0.09664600323640457,0.7722552148625255,0.027187165008994305,24.202915489673615,2.209048751364848,5.164538152515888,0.582299072346596,0.04282703384524211,0.00047831794745823467,710.8200817108154,65.34264824397013,0.6543347630649805,0.088076729712721,0.14606585365254432,0.018707653774981337,1.0,0.0,0.0,0.0,
ref_residual,4,payload_5kg,64,3766,53.0,211.54252559691668,55.975939605630565,3251.203125,733.4716142285046,0.0780957427341491,0.057830340631869065,0.09160147031070665,0.03511778241930676,0.2796131637878716,0.04099923679391128,0.22781309747915657,0.1885207973231339,1.4120507650077343,0.048962252546196496,26.993995010852814,0.8843112696381795,4.412373282015324,0.8146738013480643,0.07659918657736853,0.007328785140277563,688.4749794006348,211.20797771602426,0.9417909421026707,0.039758122752526666,0.15424593107309192,0.02651664635962063,1.0,0.0,0.0,0.0,
ref_residual,4,payload_8kg,85,3578,55.5,49.554496801600735,41.62765161403696,2013.129411764706,1219.7589417218321,0.4176225434331333,0.14751225017221636,0.1495693584137103,0.04491064196122869,0.24027258315507102,0.07827847000564096,0.43628526954528163,0.34249455273458296,1.3166361728135276,0.21609668083947853,27.816445204790902,1.0846019660765482,3.4350894871880024,0.5487911819461044,0.05553093845134272,0.013752942899482364,926.7339314180261,280.62218710863044,1.0058900903252994,0.039018641754976886,0.13381035617169212,0.02468804900287629,1.0,0.0,0.0,0.0,
ref_residual,4,payload_10kg,64,2958,48.5,6.2873413735069335,9.956464974595251,1070.71875,641.580352110541,0.6543878894299269,0.12295954782362793,0.1657932213274762,0.04609543111431826,0.22020993020851165,0.10425839513400689,0.4800067572396074,0.46795634414908693,1.1986138466745615,0.14567106313101844,27.934897661209106,1.3077448885318863,3.2910663783550262,0.4952589957239339,0.0445908555702772,0.010714281973908866,970.5366744995117,230.59540957585335,1.0427804589271545,0.05388936805887584,0.13157083693658933,0.030289181526488938,1.0,0.0,0.0,0.0,
ref_residual,5,nominal,64,3578,49.4,284.72872918844223,34.10681193286118,3515.75,374.5957821438997,0.029545227385824546,0.023085881200233156,0.05532029195455834,0.014091111620598878,0.3115759091451764,0.030394924799720082,0.12233060014114017,0.11316031792247346,0.6825766740366817,0.02257955352043218,24.41940015554428,2.3771561945695328,4.543320674449205,0.6612696861553623,0.03577010735170916,0.0003616934185120705,868.5620622634888,57.98445867218248,0.7075668321922421,0.06858806164280622,0.15147653373423964,0.013428334201289636,1.0,0.0,0.0,0.0,
ref_residual,5,payload_5kg,64,3578,53.0,216.68235304951668,40.91552881992671,3501.5625,408.2321886393451,0.08467298580217175,0.1168803204801326,0.09740137791959569,0.018443769771545902,0.26382941100746393,0.033917351167574904,0.2755517906098248,0.20903436197175998,1.400966718327254,0.15570699321986037,27.050519466400146,0.8430786587515723,3.8569505773484707,0.5141134762001218,0.07585780470981263,0.010744340299212198,696.5862150192261,78.86142889839732,0.9676886620000005,0.03690730009547895,0.13733339484315366,0.01880526280233904,1.0,0.0,0.0,0.0,
ref_residual,5,payload_8kg,65,3578,55.1,78.30912986672841,50.35740473406187,3174.5692307692307,920.2647202237307,0.38828639411009275,0.2294404819256485,0.10610770282263939,0.04030289354252773,0.21651157090583673,0.07389857103103235,0.5032210868138534,0.29648653460156194,1.3896506660259687,0.3633742214366889,28.37531694265512,1.320815762738856,3.399572680546687,0.4893991496701152,0.06415627989201592,0.02141193638662194,786.5090294471154,204.66125564347539,1.0343359406177814,0.03185317418512376,0.11833948710790047,0.0210302523295434,1.0,0.0,0.0,0.0,
ref_residual,5,payload_10kg,83,3578,55.1,15.70419932524842,25.276683362519694,2289.9277108433735,1375.944383298272,0.6336972079722278,0.1971424440660469,0.12025587503091399,0.06954429568874694,0.19933765538665185,0.09303836723225715,0.5605193018599088,0.4027200606775192,1.1041358639317822,0.4526185707032983,28.029894173863422,1.0484268238536516,3.3917651434978806,0.4825852958445052,0.0457815750086882,0.0214910110242332,705.4274663350668,284.5415303835246,1.0473438343369816,0.039438536119899156,0.12911703724818058,0.024092391000837602,1.0,0.0,0.0,0.0,
ref_residual,6,nominal,64,3578,49.3,273.3183709383011,50.25688799921138,3450.0625,581.6080847836577,0.03814923041500151,0.028910873049026863,0.04898053896613419,0.011880658824194519,0.3272270392626524,0.03169237455129497,0.0701628881652141,0.07643800548574921,0.6943579437211156,0.030459364203280707,24.412353336811066,2.3586257456312243,4.924455154687166,0.6622148544222509,0.037447959126438946,0.0006315878663280319,738.2636804580688,114.254436359835,0.6768966494128108,0.05864481328847431,0.13702400715555996,0.01687573358219145,1.0,0.0,0.0,0.0,
ref_residual,6,payload_5kg,64,3578,53.2,204.5233487188816,57.391723795574705,3422.578125,613.6675022546108,0.12110298324842006,0.1337574934187872,0.08288214140338823,0.020271504824287596,0.2630606354214251,0.04209881968040709,0.31526503937675443,0.23315429233169738,1.3692622929811478,0.11123222530984131,26.339567184448242,1.4681708431128446,3.8348747715353966,0.6028067828368915,0.07180052297189832,0.009292689435428225,713.1918096542358,231.35865102104924,0.9350994359701872,0.03307311441816102,0.13144326000474393,0.015275143765364676,1.0,0.0,0.0,0.0,
ref_residual,6,payload_8kg,68,3578,54.1,44.795582694165844,43.88521714350645,2934.544117647059,1066.1681622818178,0.5858617602464031,0.24188839722891234,0.08774819378467168,0.047650996656487,0.20103174219976233,0.07800324001047267,0.585961078047095,0.36716600899597307,1.0071610814946539,0.5014961949793393,27.54990187813254,1.2582620403643712,3.5577191079364106,0.5734414549491762,0.044679682564866895,0.024153062295819584,726.0393736222211,362.4710030021592,1.0179334922748453,0.029879656499137753,0.13647104843574412,0.02500860836795195,1.0,0.0,0.0,0.0,
ref_residual,6,payload_10kg,70,3578,57.0,17.565839752075927,30.407100152354882,2856.942857142857,1195.4752361155927,0.7816876305001123,0.17245170956492709,0.08219230807319816,0.07216398752745196,0.18531475417049867,0.10189097485864208,0.5758333536596703,0.4469718043021255,0.7591041348342384,0.4990530952392182,27.698535864693778,1.6972701105642367,3.6033656767436435,0.5680190970514227,0.03156475569454155,0.021288114264404658,690.4695259639195,485.1568691927329,1.0181070634296963,0.05167482812892834,0.13795200543744224,0.024218816643301683,1.0,0.0,0.0,0.0,
ref_residual,7,nominal,64,3578,48.8,281.81824016571045,33.31250212391883,3513.265625,385.5882021752559,0.02821533486712724,0.013164200601078447,0.04505825668456964,0.010732523415152056,0.3203351302072406,0.0340166842543734,0.11577668177778833,0.10507537320311051,0.6663598623126745,0.021322616581268158,23.713074386119843,2.204851184665247,4.098849572241306,0.49698495734543396,0.039392412931192666,0.00044618415834692994,952.4949474334717,50.92460258718774,0.6749189654365182,0.059174968223734956,0.1418664326192811,0.015941585106006413,1.0,0.0,0.0,0.0,
ref_residual,7,payload_5kg,64,4725,66.2,238.23010909557343,42.581965390148596,3449.796875,468.2685832103467,0.05803274057689123,0.04845724649988078,0.08634799032006413,0.018167088025915528,0.28078951337374747,0.03334390150040616,0.24744975599787722,0.18233298493929367,1.1566540878266096,0.037525776953871444,25.42795741558075,1.0308119216329414,3.1699808426201344,0.47701761667648984,0.05930830811848864,0.0042474221469985625,680.8699178695679,85.7016541575517,0.9093421464785933,0.030726376454618502,0.13080152787733823,0.015823901063720485,1.0,0.0,0.0,0.0,
ref_residual,7,payload_8kg,65,3578,55.4,107.35600230510418,61.70293123445678,3322.769230769231,747.6519655150125,0.36819995836569713,0.2822618293719844,0.10096112726112971,0.04166185472357329,0.2090768253359084,0.06737423534005241,0.5180785001909288,0.3140593342400625,1.189427940432842,0.40099922853555664,27.460609083909254,1.4268726844308974,3.279563588362474,0.4954843054708935,0.05241532189628253,0.020270336618313813,783.907115994967,263.6280419180465,0.984901803273421,0.02631038884947478,0.12260937438561366,0.022180858112407796,1.0,0.0,0.0,0.0,
ref_residual,7,payload_10kg,69,3578,54.2,31.10674940481566,37.52384974490856,2959.985507246377,1203.9718519862108,0.738741847699967,0.19999810304084067,0.08731904118389323,0.07168014469102302,0.182797703385839,0.08876228414725977,0.5952473781451219,0.41298085326829076,0.7445233296872913,0.4269954611786111,27.313072812729988,1.4106369171180873,3.2790234607198965,0.5161850424793214,0.031077792814028435,0.017841161181132433,646.3453912043917,375.09394029568574,0.9951921701431274,0.0343128166815849,0.12605286529962567,0.02849100933853657,1.0,0.0,0.0,0.0,
ref_residual,8,nominal,64,3578,48.7,276.6564973592758,60.711407543653415,3384.21875,686.3564826168387,0.036010420124512166,0.03320992905269921,0.0350680956908036,0.012729055980158346,0.3238314180634916,0.04210465404380514,0.11471775724930922,0.1257060212521192,0.6976859495043755,0.03811489057725665,24.089293658733368,2.2695662135373973,4.830579154193401,0.7500925823102564,0.0352245555841364,0.000998157921576326,757.6351385116577,168.9798499824318,0.7113255551084876,0.052332731512004786,0.15118003962561488,0.014315299602803656,1.0,0.0,0.0,0.0,
ref_residual,8,payload_5kg,64,3578,52.1,229.2766723036766,42.86151266909541,3515.734375,359.0172760660535,0.07539641577750444,0.10245215019189004,0.07432156818686053,0.015486757745638766,0.26547452388331294,0.03333871574581287,0.27425327188575466,0.1930038437814924,1.295466734096408,0.11075014989314,26.232147932052612,1.4052631498007018,3.7293451353907585,0.5464110830492356,0.07022789496113546,0.009844400346545507,667.9780607223511,302.1000270297167,0.9368776967749,0.03419984326003512,0.12898268573917449,0.017896232381174812,1.0,0.0,0.0,0.0,
ref_residual,8,payload_8kg,64,3578,54.8,108.68874008953571,45.2638267010509,3431.140625,513.9973400952576,0.2980124317109585,0.20072200459896988,0.09379921085201204,0.022951649151896077,0.21299414109671488,0.04947619182131641,0.5068620094098151,0.25969455089760884,1.3575115101411939,0.24855640603485568,27.93802982568741,1.0595769498135656,3.2238326519727707,0.4012235988305336,0.06050484365550801,0.014407064929855473,920.5473880767822,516.2690478494955,1.022052425891161,0.0302359960593219,0.11555944278370589,0.016994697362118793,1.0,0.0,0.0,0.0,
ref_residual,8,payload_10kg,64,3578,55.5,30.89694368909113,25.82168175063586,3351.640625,742.1843002019579,0.7513009705580771,0.19105802333599162,0.06765922950580716,0.04430268251921428,0.1743320994937676,0.07775406888553602,0.6305638520143475,0.36903918036148226,0.7195094826165587,0.3943100838539859,28.10460501909256,1.5113487779903236,3.3366447165608406,0.5494808186147357,0.028084459707315546,0.017298111056565132,621.4771451950073,408.78314677923095,1.0480166524648666,0.039147593407068706,0.1243035028455779,0.02318266207249726,1.0,0.0,0.0,0.0,
